model_id,Project_Identifier,Cell_line,Source,Identifier,Gender,Tissue_type,Cancer_type,Cancer_subtype,Haem_lineage,BROAD_ID,CCLE_ID,ploidy,mutational_burden,msi_status,growth_properties,growth,size,media,replicates_correlation,number_of_proteins,EMT,Proteasome,TranslationInitiation,CopyNumberInstability,GeneExpressionCorrelation,CopyNumberAttenuation,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15
SIDM00998,SIDM00998;8-MG-BA,8-MG-BA,DSMZ,CVCL_1052,Female,Central Nervous System,Glioblastoma,,,ACH-000137,8MGBA_CENTRAL_NERVOUS_SYSTEM,2.197484787,6,MSS,Adherent,1.699817565,15.9,D/F12,0.912956936,4950,0.327032481,0.487475274,0.544131186,0.287307612,0.41900838,0.041600842,-1.559436226,-1.185779171,-0.329135675,-0.518429793,-0.796177939,-0.205435114,-0.054793145,2.477879006,-0.282628021,-0.524981317,-0.914983465,0.281047881,0.299395822,-0.687737524,-0.502343768
SIDM00961,SIDM00961;CADO-ES1,CADO-ES1,DSMZ,CVCL_1103,Female,Bone,Ewing's Sarcoma,,,ACH-000210,CADOES1_BONE,2.061739639,9.833333333,MSS,Adherent,1.205745054,12.6,R,0.91757423,5476,0.412293124,0.626187304,0.584301226,0.078379435,0.455695194,0.020061511,-2.886254888,2.180534734,-0.707496492,-1.410478348,-1.07642783,-1.615169735,-0.992804833,0.044729986,1.009005137,-0.002032419,0.130224619,-0.426874121,-0.194921937,0.597858738,-0.520246523
SIDM00479,SIDM00479;OE19,OE19,ECACC,CVCL_1622,Male,Esophagus,Esophageal Carcinoma,Esophageal Adenocarcinoma,,ACH-000679,OE19_OESOPHAGUS,2.612544269,9.8,MSS,Adherent,0.736084606,14.2,R,0.916347091,5070,0.320283033,0.535170332,0.517725464,0.656350194,0.438083292,0.048028935,3.39330727,1.594309527,-0.703597691,0.236107242,-0.742231134,0.140932301,-1.160040241,-0.078355139,0.728476076,-0.301870691,0.002593154,0.750025146,-1.239074861,-0.50191083,-0.204625842
SIDM00875,SIDM00875;HCC1806,HCC1806,ATCC,CVCL_1258,Female,Breast,Breast Carcinoma,Breast squamous cell carcinoma,,ACH-000624,HCC1806_BREAST,2.215331984,9,MSS,Adherent,1.082608357,14,R,0.923590569,4895,0.301214482,0.44808964,0.491162946,0.44076083,0.423837758,0.093057726,1.908155924,-0.715574013,0.267837116,-3.589339108,0.194709537,-0.958015928,0.247758253,0.377271672,-1.074206966,0.478835585,0.956082911,-0.138069204,1.348904444,0.702760431,-0.46350004
SIDM00887,SIDM00887;Daoy,Daoy,ATCC,CVCL_1167,Male,Central Nervous System,Other Solid Carcinomas,Medulloblastoma,,ACH-000211,DAOY_CENTRAL_NERVOUS_SYSTEM,4.154167041,5.233333333,MSS,Adherent,1.086938023,17.7,D/F12,0.916653596,5202,0.450198248,0.573833368,0.56166415,0.686516306,0.436485263,0.081300726,-1.687085794,-0.783616471,0.477777093,-1.975992539,0.184034633,-0.485709457,0.361558625,2.507152648,-1.010483427,0.251314967,-1.321871427,-0.105131943,0.273453785,1.832955034,0.246215623
SIDM00544,SIDM00544;GOTO,GOTO,JCRB,CVCL_1234,Male,Peripheral Nervous System,Neuroblastoma,,,ACH-001716,GOTO_AUTONOMIC_GANGLIA,2.020442267,11.06666667,MSS,Adherent,0.660966791,14.1,R,0.92779989,5381,0.276879566,0.700356244,0.568797012,0.221205717,0.507820944,0.055229822,-3.354673167,2.162629128,-0.047555457,0.523713108,4.988553203,-1.761184131,-1.053020741,-1.717492451,-0.018300267,0.106592813,1.090648219,-0.499148927,0.284626832,1.016388966,0.380893783
SIDM00294,SIDM00294;LU-135,LU-135,RIKEN,CVCL_1389,Male,Lung,Small Cell Lung Carcinoma,,,ACH-001549,LU135_LUNG,2.436547753,14.2,MSS,Semi-Adherent,0.542668589,10.9,R,0.922270176,5567,0.353410767,0.667587683,0.538139901,0.495606771,0.498431547,-0.018063961,-2.550523256,3.354824775,-1.725278236,1.19395524,-0.446836635,-0.248769177,1.64756969,-1.548038786,-1.262103709,-1.947733227,-1.916987067,0.368380307,0.882762448,0.935003471,0.26106399
SIDM00395,SIDM00395;SIMA,SIMA,DSMZ,CVCL_1695,Male,Peripheral Nervous System,Neuroblastoma,,,ACH-000099,SIMA_AUTONOMIC_GANGLIA,3.857897202,5.6,MSS,Adherent,0.591794163,16.2,R,0.917969406,5410,0.250565123,0.550881645,0.541766724,0.102462733,0.446172222,0.065835186,-3.146268171,3.012527247,-0.895652068,-2.700214639,6.937056322,-1.172247294,0.08474687,0.499939538,0.66517165,-0.068151467,-0.141652709,-0.255392243,-0.110389655,1.267229391,-0.23271732
SIDM00523,SIDM00523;DMS-53,DMS-53,ECACC,CVCL_1177,Male,Lung,Small Cell Lung Carcinoma,,,ACH-000698,DMS53_LUNG,2.648998418,11.56666667,MSS,Adherent,-0.066953225,16,D/F12,0.922674306,4869,0.279493975,0.480765713,0.473147865,0.704563284,0.360202094,0.058441592,0.595414843,2.242381798,0.31015905,-4.384513667,-0.918384779,1.176883302,2.764951202,1.099913259,0.25096108,0.032643504,-1.704964205,0.499908299,-1.246172578,-0.477046981,-0.13811847
SIDM01013,SIDM01013;JVM-2,JVM-2,DSMZ,CVCL_1319,Female,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Mantle cell lymphoma,B lymphoid,ACH-000106,JVM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.010371169,5.333333333,MSS,Suspension,1.07957175,11.4,R,0.928692798,5087,0.46538844,0.658189453,0.555070769,0.038050145,0.438919225,0.026168522,0.307946158,-1.086608111,0.656197844,-3.61849461,0.171552014,0.198042438,1.397780067,3.104134911,1.477499684,0.440859497,0.391553582,0.154272627,0.132655162,-0.279476338,-0.690337384
SIDM00853,SIDM00853;GCT,GCT,ATCC,CVCL_1229,Male,Soft Tissue,Other Sarcomas,Undifferentiated pleomorphic sarcoma,,ACH-000835,GCT_SOFT_TISSUE,2.892514952,21.5,MSS,Adherent,0.793606375,14.9,R,0.913071548,5023,0.322354812,0.641721335,0.53449284,0.388806709,0.448000419,0.026000108,-1.448406419,-1.964734842,0.501491177,-0.880827142,0.385314591,-0.862867945,-0.123998328,3.827862611,-0.024988694,-0.181786496,-0.684794543,0.758595684,0.097687231,0.167609523,0.418519983
SIDM00176,SIDM00176;CHSA8926,CHSA8926,Massachusetts General Hospital,CVCL_X485,Male,Bone,Chondrosarcoma,,,ACH-002094,CHSA8926_BONE,2.091149126,5.7,MSS,Unknown,0.230905752,92.1,R,0.902362202,4324,0.436419359,0.599347353,0.52112179,0.241269623,0.487072804,0.015216811,-2.300707953,-1.979296995,0.135671918,0.87246415,-0.373900269,1.952671375,-0.990017955,3.576679129,0.664460986,-0.459296157,-0.797186874,0.20517131,0.689125833,0.717178031,0.287248106
SIDM00745,SIDM00745;NCI-H1650,NCI-H1650,ATCC,CVCL_1483,Male,Lung,Non-Small Cell Lung Carcinoma,Lung Adenocarcinoma,,ACH-000035,NCIH1650_LUNG,1.991831895,3.533333333,MSS,Adherent,0.497693091,17.4,R,0.901291475,4408,0.426163874,0.420933736,0.542801742,0.273526303,0.440664902,0.088298003,0.87431966,-0.965741978,1.625847497,-1.831861751,0.107005883,1.788115689,0.376115416,-1.837499806,-0.6712257,-0.088351533,0.400576542,-1.294793101,1.13533649,-0.355860679,0.003385297
SIDM00333,SIDM00333;MFE-319,MFE-319,DSMZ,CVCL_2112,Female,Endometrium,Endometrial Carcinoma,Endometrial adenosquamous carcinoma,,ACH-000988,MFE319_ENDOMETRIUM,1.931980783,138.3333333,MSI,Adherent,0.438307694,14.6,D/F12,0.898960553,4834,0.257838413,0.32757825,0.504186219,0.002352226,0.394447428,0.074057836,0.163927816,0.757451989,1.786735447,0.674003539,-0.053485278,-0.588336691,0.018013563,-1.392334302,-0.559027054,0.28944668,2.139858709,-0.526104498,0.034744461,-0.74445911,-0.003794032
SIDM00948,SIDM00948;DG-75,DG-75,DSMZ,CVCL_0244,Male,Haematopoietic and Lymphoid,Burkitt's Lymphoma,,B lymphoid,ACH-002232,DG75_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.948466459,47.76666667,MSI,Suspension,1.497202636,11.1,R,0.921636932,4607,0.300219687,0.612552334,0.591618518,0.041940049,0.404044605,0.040368139,-0.194036032,0.63493581,-2.081450452,1.333161713,-1.268034798,-0.089788344,1.568076095,-0.411205175,0.876337169,2.113411658,2.079133391,-0.198496733,0.42921777,-1.706329651,0.131527374
SIDM01146,SIDM01146;SNU-1,SNU-1,ATCC,CVCL_0099,Male,Stomach,Gastric Carcinoma,Gastric adenocarcinoma,,ACH-000932,SNU1_STOMACH,1.970485936,51.53333333,MSI,Suspension,1.358161108,15.8,R,0.919728668,5377,0.313925137,0.666520942,0.587299905,,0.467037868,0.036060484,-1.419448008,0.855896784,-0.107824171,6.601862029,0.141246361,-0.959679549,-1.018291881,-1.814690736,1.244679952,-0.257007206,-0.411091585,-0.470663679,-0.198411834,-2.957379624,0.193330282
SIDM01122,SIDM01122;NCI-H661,NCI-H661,ATCC,CVCL_1577,Male,Lung,Non-Small Cell Lung Carcinoma,Lung large cell carcinoma,,ACH-000853,NCIH661_LUNG,3.247335611,19.06666667,MSS,Adherent,0.463826237,20.8,R,0.914202948,4495,0.345043372,0.452690694,0.447805294,0.671416222,0.318163192,0.047528598,-1.840896224,0.152449271,2.213361369,-1.119035309,-0.085396652,-0.361458538,0.177811576,-1.661052411,-1.600485063,-0.236009907,0.338785427,-2.243502095,-0.664864069,-0.470686897,-0.058886803
SIDM00108,SIDM00108;UACC-257,UACC-257,NCI,CVCL_1779,Unknown,Skin,Melanoma,,,ACH-000579,UACC257_SKIN,1.739965647,11.46666667,MSS,Unknown,0.81444676,17.7,R,0.9010999,4902,0.312350749,0.50807494,0.5214118,0.263262946,0.501659276,0.039347435,-1.739014377,-0.50523638,2.132301385,-0.256048468,0.015069163,-0.473178454,0.144269927,-0.691002287,0.497001045,-0.120729943,1.277370626,4.53359708,-0.75802119,-0.768682363,0.256794548
SIDM00250,SIDM00250;TE-4,TE-4,RIKEN,CVCL_3337,Female,Esophagus,Esophageal Carcinoma,Esophageal Squamous Cell Carcinoma,,ACH-000917,TE4_OESOPHAGUS,2.488883443,31.93333333,MSS,Adherent,0.585531991,15,R,0.927346498,5226,0.27384566,0.584721199,0.558015139,0.498295779,0.472431225,0.108994348,1.802232853,0.652314199,0.708862737,0.626019792,0.173443508,-0.163972325,0.847594818,-1.059481524,0.748195746,0.257923984,0.231655383,0.370497137,1.038338418,0.26999171,0.201377477
SIDM00965,SIDM00965;NCI-H446,NCI-H446,ATCC,CVCL_1562,Male,Lung,Small Cell Lung Carcinoma,,,ACH-000800,NCIH446_LUNG,3.113513859,22.3,MSS,Semi-Adherent,0.953813087,14.5,R,0.887168418,4978,0.346896531,0.568651706,0.564052562,0.543770098,0.424900712,-0.002121231,-3.149510305,2.431407495,0.016454563,1.408985589,-0.136129738,-0.821110413,0.57093831,1.680602977,-0.439419072,-0.026475634,-1.586101746,-0.062280216,0.909417521,0.826220146,-0.005840387
SIDM01067,SIDM01067;HCC-827,HCC-827,DSMZ,CVCL_2063,Female,Lung,Non-Small Cell Lung Carcinoma,Lung Adenocarcinoma,,ACH-000012,HCC827_LUNG,2.843758412,6.3,MSS,Adherent,0.742957261,19.9,R,0.917295681,4769,0.298886849,0.438517591,0.492899034,0.524570085,0.439345443,0.020606649,1.480442638,-0.527384166,0.949035815,0.634301195,-0.02121288,-0.164940541,0.697411148,0.642759327,0.100494279,0.15252357,-0.290911398,-0.4549874,0.158734573,1.931663873,0.327238787
SIDM00893,SIDM00893;BT-20,BT-20,ATCC,CVCL_0178,Female,Breast,Breast Carcinoma,Invasive Ductal Carcinoma of No Special Type,,ACH-000536,BT20_BREAST,2.445086326,10.53333333,MSS,Adherent,0.160231311,16.4,D/F12,0.922123858,5134,0.402310611,0.6489384,0.508812587,0.537000222,0.42850535,0.099171895,1.897040537,0.283141421,0.937776338,2.970497974,0.188171617,1.571557696,-0.297514807,-2.102907223,-0.642553141,-0.116501597,0.701979964,-0.366295451,1.95394294,-0.665302848,0.190748645
SIDM00197,SIDM00197;EW-18,EW-18,IARC,CVCL_1213,Unknown,Bone,Ewing's Sarcoma,,,ACH-002115,EW18_BONE,2.396074789,5.633333333,MSS,Unknown,0.389324463,12.8,R,0.892711413,4633,0.33596224,0.601860255,0.538628139,0.42361098,0.449409516,0.047783377,-2.775548413,2.222247375,-0.556805385,-3.321617137,-4.111828573,-2.645698979,-1.278708959,-0.42015263,0.555057806,1.058400002,1.018733318,-0.16302412,-0.039112541,1.356184263,0.072278262
SIDM01037,SIDM01037;JIMT-1,JIMT-1,DSMZ,CVCL_2077,Female,Breast,Breast Carcinoma,Ductal Breast Carcinoma,,ACH-000711,JIMT1_BREAST,2.510993088,6.3,,Adherent,0.696687734,18.7,D/F12,0.894699979,5136,0.395004263,0.588463165,0.561941805,,,,1.271230589,-0.903227083,0.590309313,-1.06930214,0.019241255,0.005291845,-0.453739137,-1.041782309,-0.794510106,-0.019339675,2.109060333,-0.714856497,1.087540193,-0.268384335,-0.093273355
SIDM00527,SIDM00527;MDST8,MDST8,ECACC,CVCL_2588,Unknown,Large Intestine,Colorectal Carcinoma,,,ACH-000935,MDST8_LARGE_INTESTINE,3.828247539,22.83333333,MSS,Adherent,1.254512294,19.2,R,0.907875221,5374,0.360590597,0.630079373,0.581384144,0.554296981,0.494565876,0.008330684,-2.047940151,-1.968907169,-0.336054908,3.757038664,-0.118012361,0.196197393,-0.79212479,3.1291922,0.221471332,-0.16458907,1.320562182,1.584340657,-0.046887195,1.892796623,-0.045447616
SIDM00496,SIDM00496;HTC-C3,HTC-C3,RIKEN,CVCL_1295,Female,Thyroid,Thyroid Gland Carcinoma,Thyroid gland anaplastic carcinoma,,ACH-001350,HTCC3_THYROID,2.847071912,11.1,MSS,Adherent,0.86794185,16.2,D/F12,0.902088379,4987,0.351218041,0.459265971,0.574989833,0.414227199,0.435331763,0.054509286,1.409238196,-1.822181955,-0.429088098,-2.315222989,0.459643837,-0.606623773,0.206296594,4.197846554,0.089160281,-0.195303442,0.004838505,-0.505889347,1.024503386,-0.662314682,-0.463114928
SIDM01028,SIDM01028;KYSE-410,KYSE-410,DSMZ,CVCL_1352,Male,Esophagus,Esophageal Carcinoma,Esophageal Squamous Cell Carcinoma,,ACH-000809,KYSE410_OESOPHAGUS,3.920457827,20.8,MSS,Adherent,1.173815096,17.5,R,0.921791938,5369,0.382276796,0.570456178,0.584678981,0.505419305,0.493334833,0.04317925,1.979333036,-0.44316895,-0.765173269,3.27670638,0.039867797,-0.331356954,0.571477514,0.441848158,-0.937742139,0.005751907,-0.946147686,0.273864072,1.111080709,1.162550482,0.489625619
SIDM01040,SIDM01040;FU-OV-1,FU-OV-1,DSMZ,CVCL_2047,Female,Ovary,Ovarian Carcinoma,High grade ovarian serous adenocarcinoma,,ACH-000574,FUOV1_OVARY,2.820343805,9.566666667,MSS,Adherent,0.261978201,17.7,D/F12,0.910578965,5215,0.182915268,0.441053262,0.512530658,0.543754482,0.390164109,0.071382475,-1.328918567,0.61567826,1.577921726,0.162891695,-0.282338209,-0.581658057,0.537436075,-3.017999828,-1.235472077,0.131273846,1.414259924,-0.800945677,-1.000229216,0.419722419,0.254132326
SIDM01036,SIDM01036;JJN-3,JJN-3,DSMZ,CVCL_2078,Female,Haematopoietic and Lymphoid,Plasma Cell Myeloma,,B lymphoid,ACH-000653,JJN3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.664536258,8.833333333,MSS,Suspension,0.480943877,14.3,D/F12,0.925503715,5360,0.313981882,0.688452058,0.58661227,0.578056411,0.461210596,0.029793069,0.212869721,-0.316961951,0.938187386,-4.605535365,0.017811726,0.258069543,0.176255292,3.697375229,0.790165795,0.138356317,-1.471214572,-0.281555254,0.350650957,-0.638752245,0.010750125
SIDM00434,SIDM00434;MOLP-8,MOLP-8,DSMZ,CVCL_2124,Male,Haematopoietic and Lymphoid,Plasma Cell Myeloma,,B lymphoid,ACH-000745,MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.976832873,13.56666667,MSS,Suspension,0.606776891,11.8,R,0.894221985,4534,0.470042994,0.66436482,0.576719685,0.082416702,0.451678235,0.058432921,0.163551727,-0.059515171,2.125165032,-3.284060959,0.964638607,0.282964878,0.513469837,5.308118545,0.732437548,-0.771964377,-0.519562164,-0.062704243,0.465689422,-0.645293903,-0.467240211
SIDM00826,SIDM00826;COLO-205,COLO-205,ECACC,CVCL_0218,Male,Large Intestine,Colorectal Carcinoma,Colon adenocarcinoma,,ACH-001039,COLO205_LARGE_INTESTINE,3.254393688,6.2,MSS,Semi-Adherent,1.044965811,14.1,R,0.912851457,4748,0.257342593,0.589185669,0.545281709,0.441793252,0.449578895,0.06123876,3.77336733,1.052911728,-1.647883455,3.502612443,0.374694418,0.840467669,-0.736735233,0.378078528,2.133652928,-0.158058812,-1.088593386,1.561752232,-2.222400221,-1.653886814,-0.196301223
SIDM01042,SIDM01042;EVSA-T,EVSA-T,DSMZ,CVCL_1207,Female,Breast,Breast Carcinoma,,,ACH-001065,EVSAT_BREAST,2.839033652,16.5,MSS,Adherent,0.870370766,15.6,D/F12,0.917133939,5007,0.262033796,0.551359663,0.525990279,0.538373436,0.452483239,0.01938357,1.578189846,2.858692029,2.092733977,1.158907124,-1.311866857,1.909260633,-2.416037183,2.752123664,2.434951342,0.013193257,1.412065975,-0.450971624,2.358298055,-1.122453387,0.017163909
SIDM00602,SIDM00602;IM-95,IM-95,JCRB,CVCL_2961,Male,Stomach,Gastric Carcinoma,Gastric adenocarcinoma,,ACH-000919,IM95_STOMACH,2.014002341,47.96666667,MSS,Unknown,0.748769654,12.3,R,0.932278265,5572,0.259629257,0.656000227,0.56535925,0.120756989,0.480080015,0.025496938,3.252099942,1.44342176,-0.563044288,3.698145669,-0.532362131,-0.067185886,-1.358278664,6.309601591,1.619503442,0.279536878,0.946491142,0.374192709,-2.132522692,-2.613332047,0.177906024
SIDM00898,SIDM00898;AU565,AU565,ATCC,CVCL_1074,Female,Breast,Breast Carcinoma,Breast adenocarcinoma,,ACH-000248,AU565_BREAST,3.614169561,12.9,MSS,Adherent,0.513458602,18.9,R,0.916618783,5200,0.286541026,0.635150359,0.535918667,0.572645029,0.476770436,0.029975163,1.740035557,1.714729475,3.086701579,-3.585896071,0.02872622,0.592871992,-1.21012466,5.926700945,1.064572488,-0.041460292,1.812795622,0.093856046,2.106697135,-0.409699709,0.192196493
SIDM01017,SIDM01017;KARPAS-231,KARPAS-231,ECACC,CVCL_1822,Female,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,Adult B acute lymphoblastic leukemia,B lymphoid,ACH-002255,KARPAS231_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.052086296,6.633333333,MSS,Suspension,-0.276732168,12.2,R,0.923568943,5214,0.245971597,0.714801126,0.615019812,0.189719115,0.436998513,0.033967273,-0.290825884,0.669258351,-2.804341083,0.572346158,-1.424554472,0.298634474,0.784992188,-0.389805366,-0.490291252,1.325813049,3.105769016,-0.035975192,-0.064594419,-0.096276289,0.355572874
SIDM00921,SIDM00921;Calu-6,Calu-6,ATCC,CVCL_0236,Female,Lung,Non-Small Cell Lung Carcinoma,Lung adenocarcinoma,,ACH-000264,CALU6_LUNG,2.556255696,5.9,MSS,Adherent,0.973393567,15.1,D/F12,0.924533698,5500,0.3217804,0.664726794,0.570313173,0.478770951,0.480334329,0.076750213,-0.519309863,-0.238222333,-1.064613212,0.897414726,-0.19149278,-0.964868111,-0.025587154,1.376105867,-0.07163499,0.064466554,-0.109107919,0.151287711,-0.994172542,-0.519869374,0.147435225
SIDM00478,SIDM00478;OE21,OE21,ECACC,CVCL_2661,Male,Esophagus,Esophageal Carcinoma,Esophageal Squamous Cell Carcinoma,,ACH-000544,OE21_OESOPHAGUS,3.067860102,7.4,MSS,Adherent,1.174584512,17.4,R,0.90520018,4542,0.341027992,0.364165401,0.492510111,0.585362673,0.414819109,0.060680812,1.806309851,-0.634098487,0.578837394,-1.808678354,-0.79914923,-1.681763139,1.528506654,0.741786623,0.377023118,-0.213263772,0.406168386,0.916191385,2.206347341,1.89823448,0.394193038
SIDM01060,SIDM01060;IGR-1,IGR-1,DSMZ,CVCL_1303,Male,Skin,Melanoma,,,ACH-000882,IGR1_SKIN,3.142408821,35.46666667,MSS,Adherent,1.132173528,19.8,D/F12,0.926822401,5214,0.316455789,0.535289594,0.544742834,0.525448502,0.464398534,0.069695602,-1.89027966,-0.877269443,2.130284488,0.164450419,0.145969811,-0.702173033,-0.142938343,1.679510758,0.856302134,0.402659129,1.110255756,4.432964194,-0.296450537,-1.10765977,0.003715855
SIDM00967,SIDM00967;OVCA420,OVCA420,Cancer Science Institute of Singapore,CVCL_3935,Female,Ovary,Ovarian Carcinoma,Ovarian serous adenocarcinoma,,ACH-002181,OVCA420_OVARY,2.652691472,8.966666667,MSS,Adherent,0.863628708,14.4,D/F12,0.921746954,5348,0.341130086,0.551480028,0.543270193,0.73888906,0.477708971,0.046898353,2.068680731,0.306577681,2.26252247,0.104918036,0.386851031,0.153219332,0.387100319,2.531937787,-0.486066444,0.175969758,0.347952514,-0.098068905,-0.91200021,1.167737429,0.121120881
SIDM01168,SIDM01168;SW626,SW626,ATCC,CVCL_1725,Female,Large Intestine,Colorectal Carcinoma,Colon adenocarcinoma,,ACH-001399,SW626_OVARY,3.21982698,5.1,MSS,Adherent,0.922661593,17.5,D/F12,0.918841198,5237,0.334259766,0.511038746,0.53095751,0.533034931,0.429359001,0.056857267,2.694919202,-0.100493816,-1.272344462,2.022947443,0.321494442,0.577030061,-0.546787878,0.528292197,-0.966893968,-0.463554816,0.34728817,0.188565227,-2.314052785,-0.225458936,0.033704016
SIDM00792,SIDM00792;NCI-H1688,NCI-H1688,ATCC,CVCL_1487,Male,Lung,Small Cell Lung Carcinoma,,,ACH-002170,NCIH1688_LUNG,2.732902954,15.63333333,MSS,Adherent,0.45877938,14.9,R,0.913056307,4805,0.223162715,0.508834225,0.438396798,0.612246294,0.410133282,0.106601763,1.17259601,2.80994619,1.257043903,-3.518033163,-1.676371469,1.059749311,2.269908018,4.79742461,1.486845599,-2.676351291,-2.903917561,0.979957536,-0.135168449,-0.828585002,-0.039115845
SIDM00618,SIDM00618;JHH-1,JHH-1,JCRB,CVCL_2785,Male,Liver,Hepatocellular Carcinoma,,,ACH-000620,JHH1_LIVER,3.77649252,11.73333333,MSS,Adherent,0.219254388,17.2,D/F12,0.904892066,4987,0.287981946,0.543352601,0.494425568,0.54547919,0.407609225,0.047450818,1.046915944,0.227597885,1.36301394,-1.151146803,0.01464276,0.452049587,-0.058136993,-1.036908686,-0.602958088,0.079363706,1.928826285,-0.759468503,-0.915124426,-0.6635335,-0.276120196
SIDM00799,SIDM00799;A172,A172,ATCC,CVCL_0131,Male,Central Nervous System,Glioblastoma,,,ACH-000558,A172_CENTRAL_NERVOUS_SYSTEM,3.456949527,8.433333333,MSS,Adherent,1.072417096,17.3,D/F12,0.920341924,5079,0.376451941,0.594376614,0.55342847,0.561930032,0.462324847,0.088301522,-2.037973148,-1.987716829,-0.085575255,3.144060243,0.186507849,1.877284749,-0.105584731,-0.655162954,-0.701344563,-0.171847734,0.146992617,-1.09598443,-0.419729707,0.432843318,0.008157239
SIDM00492,SIDM00492;AM-38,AM-38,JCRB,CVCL_1070,Male,Central Nervous System,Glioblastoma,,,ACH-000269,AM38_CENTRAL_NERVOUS_SYSTEM,3.235077179,12.3,MSS,Unknown,1.04246961,16.4,D/F12,0.924350296,5446,0.318261863,0.628752135,0.57340183,0.529093044,0.502007746,0.042847975,-1.870795628,-1.676842113,-1.045317634,6.080344773,0.519485858,-0.790991083,0.059840166,5.942653388,0.716436694,-0.324890398,-0.687187959,0.036435671,0.40734081,2.369673659,0.538332764
SIDM01085,SIDM01085;RT4,RT4,ATCC,CVCL_0036,Male,Bladder,Bladder Carcinoma,,,ACH-000242,RT4_URINARY_TRACT,3.722512659,5.5,MSS,Adherent,1.011990071,17.1,D/F12,0.919871993,5007,0.289020123,0.50241211,0.551797758,0.462639465,0.438761674,0.025848698,2.18293959,0.603812405,0.258657209,1.085852285,-0.224891925,0.654758734,-0.935952395,-1.238230067,0.394285229,0.117074384,0.910540939,0.49404442,0.55828174,0.880746611,0.35211865
SIDM00646,SIDM00646;NCI-H1341,NCI-H1341,ATCC,CVCL_1463,Female,Lung,Small Cell Lung Carcinoma,,,ACH-000129,NCIH1341_LUNG,3.601399733,5.233333333,MSS,Suspension,0.349478851,15.6,D/F12,0.92068805,5177,0.308651114,0.584442225,0.597381724,0.525475278,0.431197148,0.025409555,-1.813994363,2.20892318,0.257403419,2.76177115,-1.151894391,-0.919127772,0.420336549,-0.926147179,-1.307899325,-0.118686607,-0.698486805,0.461267298,0.917329154,0.312247579,-0.056565138
SIDM00693,SIDM00693;J82,J82,ATCC,CVCL_0359,Male,Bladder,Bladder Carcinoma,,,ACH-000396,J82_URINARY_TRACT,3.631170504,4.8,MSS,Adherent,0.295963957,17.7,D/F12,0.919939327,5232,0.317480953,0.662963884,0.559023359,0.623339012,0.559036477,0.061386839,-0.305412593,-1.93291403,-0.82646008,-0.108708165,-0.067520032,0.800593722,-0.175417865,-0.243820519,-0.44708166,-0.298337263,0.185026376,-0.563548152,0.65331908,0.623554493,0.552487161
